species,concentration,type
y_1,11.1416011503642,mapped
y_1,20.1636628152987,mapped
y_1,26.3349537725093,mapped
y_1,11.1870689337474,mapped
y_1,14.7084518716872,mapped
y_1,10.1311623331621,mapped
y_1,18.5660947273398,mapped
y_1,24.8829400388273,mapped
y_1,18.561162132234,mapped
y_1,15.7490370781459,mapped
y_1,15.0634862551637,mapped
y_1,7.89051708444488,mapped
y_1,25.3135983042022,mapped
y_1,29.3607109958418,mapped
y_1,17.3355719409892,mapped
y_1,12.8917261694384,mapped
y_1,14.4615921529781,mapped
y_1,15.9854303591382,mapped
y_1,13.9541287864485,mapped
y_1,20.1298408526397,mapped
y_1,27.440012460764,mapped
y_1,15.7128064940089,mapped
y_1,10.5647046864174,mapped
y_1,17.1958626156511,mapped
y_1,23.3412151145503,mapped
y_1,10.0134986691096,mapped
y_1,9.8958727084154,mapped
y_1,21.1127344749643,mapped
y_1,20.7700147625591,mapped
y_1,8.71473003302726,mapped
y_1,32.2615336653958,mapped
y_1,15.196590615872,mapped
y_1,8.19083563522948,mapped
y_1,18.7267473751406,mapped
y_1,25.8925288709682,mapped
y_1,8.2699298598353,mapped
y_1,32.4703031115912,mapped
y_1,13.1663179441728,mapped
y_1,25.4598280752923,mapped
y_1,10.3448249886467,mapped
y_1,15.2199628312171,mapped
y_1,7.74697935388537,mapped
y_1,27.2281470591597,mapped
y_1,15.6182731734803,mapped
y_1,10.2082327488966,mapped
y_1,39.7910860182902,mapped
y_1,11.6881482153332,mapped
y_1,16.8843107694229,mapped
y_1,12.4854169824906,mapped
y_1,16.8438793270028,mapped
y_1,22.1282682637064,mapped
y_1,19.5765377486546,mapped
y_1,9.67325582137914,mapped
y_1,22.9830573567518,mapped
y_1,11.0445518390673,mapped
y_1,13.8626715276825,mapped
y_1,22.1757596540807,mapped
y_1,12.7055699627108,mapped
y_1,17.6883670324124,mapped
y_1,14.6882768126546,mapped
y_1,10.8277181098855,mapped
y_1,38.3099407650541,mapped
y_1,9.07622505192248,mapped
y_1,29.017788424113,mapped
y_1,12.7084897519707,mapped
y_1,12.9454970996812,mapped
y_1,13.0941259750775,mapped
y_1,34.0228465660476,mapped
y_1,28.4676496138146,mapped
y_1,8.57693726242931,mapped
y_1,17.8676602813717,mapped
y_1,28.1341236448361,mapped
y_1,15.8260871451883,mapped
y_1,10.3199692092576,mapped
y_1,13.5866554334785,mapped
y_1,15.0889343053772,mapped
y_1,22.7619744877766,mapped
y_1,6.82791000737134,mapped
y_1,24.9643265202934,mapped
y_1,31.5453989303916,mapped
y_1,8.67407496230215,mapped
y_1,33.4961803469117,mapped
y_1,15.4648928170242,mapped
y_1,18.705359082272,mapped
y_1,23.0496879045951,mapped
y_1,10.6893558111534,mapped
y_1,21.9657507747143,mapped
y_1,24.9843893125865,mapped
y_1,8.47114622529723,mapped
y_1,7.54210671070961,mapped
y_1,20.2393799172759,mapped
y_1,31.5122283677626,mapped
y_1,22.0528216472004,mapped
y_1,8.03174367580027,mapped
y_1,21.4259003264707,mapped
y_1,24.095192369327,mapped
y_1,14.999566481173,mapped
y_1,16.2841124423175,mapped
y_1,23.3770718440276,mapped
y_1,19.9070816902692,mapped
y_1,13.1936394845456,mapped
y_1,31.2583060132425,mapped
y_1,14.5049194768562,mapped
y_1,9.37504021923696,mapped
y_1,19.5840724775795,mapped
y_1,8.12454470946515,mapped
y_1,34.0082689046584,mapped
y_1,9.7854565022525,mapped
y_1,23.0559072410141,mapped
y_1,24.4447864422688,mapped
y_1,21.0780330221166,mapped
y_1,9.0547872444547,mapped
y_1,22.0640055415202,mapped
y_1,6.73605024602551,mapped
y_1,34.805527781433,mapped
y_1,18.7413111742754,mapped
y_1,39.9600897173688,mapped
y_1,15.3355639900033,mapped
y_1,6.45062277519616,mapped
y_1,15.8777907187454,mapped
y_1,16.2367452741401,mapped
y_1,16.0118287183635,mapped
y_1,10.8638518137335,mapped
y_1,22.0458989265761,mapped
y_1,20.5492581842786,mapped
y_1,35.3346673113686,mapped
y_1,15.1406294870388,mapped
y_1,8.70995345480483,mapped
y_1,25.6819869137627,mapped
y_1,13.3277318251032,mapped
y_1,16.8862123579215,mapped
y_1,14.2258725312362,mapped
y_1,10.0382533821208,mapped
y_1,26.8570697825313,mapped
y_1,18.2899042595102,mapped
y_1,18.5970620875601,mapped
y_1,10.2609859383295,mapped
y_1,24.9894877346363,mapped
y_1,6.74872963139706,mapped
y_1,23.3153301102427,mapped
y_1,36.923841631634,mapped
y_1,13.5147286315227,mapped
y_1,8.85403298698612,mapped
y_1,11.0762488686159,mapped
y_1,15.9180963872659,mapped
y_1,19.8153080368991,mapped
y_1,21.7736058514535,mapped
y_1,10.7485559216842,mapped
y_1,22.8062212675965,mapped
y_1,19.3524395859507,mapped
y_1,8.07127031098857,mapped
y_1,31.1887830616905,mapped
y_1,5.3689847403833,mapped
y_1,38.3130279115028,mapped
y_1,19.3848357094552,mapped
y_1,16.3092380302548,mapped
y_1,9.16813844219675,mapped
y_1,33.3483007059471,mapped
y_1,8.13025157714963,mapped
y_1,20.516599135391,mapped
y_1,21.7843362835315,mapped
y_1,24.7034953374277,mapped
y_1,5.66734494867231,mapped
y_1,29.7422015787923,mapped
y_1,8.83752504001647,mapped
y_1,20.9453588327041,mapped
y_1,43.1324815904042,mapped
y_1,40.8364721214679,mapped
y_1,14.0249747266829,mapped
y_1,6.59534946439321,mapped
y_1,8.15730528592352,mapped
y_1,23.9128774653306,mapped
y_1,29.8392163949512,mapped
y_1,10.7724241483175,mapped
y_1,20.8630450025591,mapped
y_1,21.8497897151196,mapped
y_1,13.9836852654862,mapped
y_1,37.296865780264,mapped
y_1,11.0826563673338,mapped
y_1,19.0700752374358,mapped
y_1,7.14550235726901,mapped
y_1,22.2909446701205,mapped
y_1,19.4961083235724,mapped
y_1,15.72164408773,mapped
y_1,11.8831450446551,mapped
y_1,21.1618285581435,mapped
y_1,8.37647704880439,mapped
y_1,23.2745442545659,mapped
y_1,7.96321107373101,mapped
y_1,26.5372630615594,mapped
y_1,16.2161694971476,mapped
y_1,10.8950765350745,mapped
y_1,26.653489317886,mapped
y_1,14.5330813835068,mapped
y_1,17.6112224486758,mapped
y_1,5.86511985064097,mapped
y_1,34.0137756197807,mapped
y_1,49.7863496870995,mapped
y_1,9.03370200979833,mapped
y_1,16.0975244515593,mapped
y_1,9.33485328627882,mapped
y_1,39.7048470093593,mapped
y_1,13.4175347891092,mapped
y_1,28.8076313650824,mapped
y_1,15.8613006716983,mapped
y_1,8.86040222162922,mapped
y_1,25.2973318709385,mapped
y_1,12.0130665728324,mapped
y_1,19.3353270345116,mapped
y_1,7.71663290974317,mapped
y_1,23.3671859211172,mapped
y_1,25.7679690130764,mapped
y_1,41.6417930093621,mapped
y_1,14.5484654773284,mapped
y_1,5.51810969900788,mapped
y_1,25.2046013011155,mapped
y_1,11.3562609458531,mapped
y_1,13.6324995263397,mapped
y_1,20.044915151211,mapped
y_1,45.2647458267324,mapped
y_1,6.97164478597348,mapped
y_1,35.44845087907,mapped
y_1,15.2230283646358,mapped
y_1,6.06907185565405,mapped
y_1,14.8979619891986,mapped
y_1,9.31219255780906,mapped
y_1,24.9941347694398,mapped
y_1,15.7153154839388,mapped
y_1,11.9166158633565,mapped
y_1,33.1359760091691,mapped
y_1,26.3676217126068,mapped
y_1,12.8000137500109,mapped
y_1,11.5328456357483,mapped
y_1,17.6321360926069,mapped
y_1,13.9916587931385,mapped
y_1,14.7114282204093,mapped
y_1,14.2312258257877,mapped
y_1,11.6529898942539,mapped
y_1,37.6459301206118,mapped
y_1,17.1548460348528,mapped
y_1,7.94078213788292,mapped
y_1,32.9807970021099,mapped
y_1,27.6338392381998,mapped
y_1,16.8181839749256,mapped
y_1,8.07573908864887,mapped
y_1,25.8903356619591,mapped
y_1,17.0668892315642,mapped
y_1,7.78774500793409,mapped
y_1,14.5123582642477,mapped
y_1,36.4647939137969,mapped
y_1,10.4021130989821,mapped
y_1,10.0274457321379,mapped
y_1,32.4896427491457,mapped
y_1,14.9100476390184,mapped
y_1,14.7600636806824,mapped
y_1,17.1816720991382,mapped
y_1,18.8176550879311,mapped
y_1,44.6891415682465,mapped
y_1,15.8726238655903,mapped
y_1,10.8753888882425,mapped
y_1,19.0633240670128,mapped
y_1,11.5252914309078,mapped
y_1,19.5587332148054,mapped
y_1,13.596297621487,mapped
y_1,33.8220188285523,mapped
y_1,11.4178681201088,mapped
y_1,12.220278222231,mapped
y_1,24.7771543522035,mapped
y_1,17.9464902365897,mapped
y_1,5.66103004799728,mapped
y_1,27.0973973349499,mapped
y_1,30.8391789041148,mapped
y_1,28.21860296827,mapped
y_1,7.47950326690973,mapped
y_1,18.1301289571649,mapped
y_1,16.7157775487364,mapped
y_1,18.8875683059799,mapped
y_1,13.8814714798135,mapped
y_1,11.5656023051208,mapped
y_1,21.0475852190753,mapped
y_1,14.7539622520996,mapped
y_1,10.9390439462437,mapped
y_1,29.8613264550302,mapped
y_1,13.6268579749115,mapped
y_1,17.0877986144877,mapped
y_1,18.4086103868404,mapped
y_1,11.4789923711366,mapped
y_1,12.7315850981838,mapped
y_1,16.2323608561392,mapped
y_1,16.9298627942126,mapped
y_1,7.2778874341703,mapped
y_1,23.6120119415757,mapped
y_1,31.1719430569663,mapped
y_1,17.3333699492503,mapped
y_1,9.27703373459434,mapped
y_1,26.0337332242712,mapped
y_1,27.2028363613099,mapped
y_1,19.4945737306584,mapped
y_1,8.12191480325753,mapped
y_1,40.800609945326,mapped
y_1,13.7713951915455,mapped
y_1,11.1273683412098,mapped
y_1,34.1492165728962,mapped
y_1,13.4261125603408,mapped
y_1,8.85631042519057,mapped
y_1,13.657139964832,mapped
y_1,23.9127061895493,mapped
y_1,14.0355755885229,mapped
y_1,10.0241244816475,mapped
y_1,23.2001399309745,mapped
y_1,13.99963121612,mapped
y_1,20.9300911065316,mapped
y_1,7.90733541048704,mapped
y_1,32.923053191258,mapped
y_1,26.0197931714289,mapped
y_1,28.0724923344275,mapped
y_1,7.31832633467671,mapped
y_1,15.6923813289073,mapped
y_1,17.5158401499853,mapped
y_1,14.3670497838511,mapped
y_1,23.5546668218622,mapped
y_1,16.6244111018531,mapped
y_1,12.3312774139794,mapped
y_1,11.7135036082489,mapped
y_1,21.1856512740847,mapped
y_1,19.8885501027496,mapped
y_1,10.3734258175614,mapped
y_1,31.2960193471222,mapped
y_1,18.2629504021801,mapped
y_1,9.92908015009303,mapped
y_1,14.415917417892,mapped
y_1,25.3973078359248,mapped
y_1,11.6121380511327,mapped
y_1,29.9980390815492,mapped
y_1,11.9639988800066,mapped
y_1,26.1963299707749,mapped
y_1,25.0262031266307,mapped
y_1,8.18898223432235,mapped
y_1,12.2200041388212,mapped
y_1,30.7117093723482,mapped
y_1,10.8080781099786,mapped
y_1,20.3724958466783,mapped
y_1,16.8524442339113,mapped
y_1,10.7524028629685,mapped
y_1,25.0727531361281,mapped
y_1,15.8752084231794,mapped
y_1,10.5450059319029,mapped
y_1,9.33812538294436,mapped
y_1,18.051129800178,mapped
y_1,33.8846744400816,mapped
y_1,9.53394028741589,mapped
y_1,24.4453703968844,mapped
y_1,14.2034352315031,mapped
y_1,7.16137296915853,mapped
y_1,21.3658150275397,mapped
y_1,26.3767280133155,mapped
y_1,26.2152193537858,mapped
y_1,13.21115225064,mapped
y_1,12.7370222669516,mapped
y_1,17.3155274251107,mapped
y_1,26.8629899640368,mapped
y_1,7.6991833299566,mapped
y_1,9.65278380882882,mapped
y_1,22.6507692869818,mapped
y_1,24.0869877221476,mapped
y_1,18.5326684053794,mapped
y_1,22.1791676792168,mapped
y_1,9.09278116649838,mapped
y_1,12.2138712339932,mapped
y_1,7.74095014845908,mapped
y_1,37.6604537969359,mapped
y_1,12.2061708258582,mapped
y_1,8.4628239376729,mapped
y_1,38.2179498034805,mapped
y_1,21.2518334733647,mapped
y_1,19.2609424592109,mapped
y_1,7.9617142938811,mapped
y_1,10.3380647372982,mapped
y_1,16.9887303825721,mapped
y_1,20.2346442361225,mapped
y_1,22.8149557907742,mapped
y_1,6.95077277700134,mapped
y_1,22.4539341603413,mapped
y_1,9.34254998431532,mapped
y_1,22.7916885059051,mapped
y_1,17.5879303073089,mapped
y_1,22.5287619870898,mapped
y_1,11.9312325819388,mapped
y_1,18.6502166695403,mapped
y_1,24.5508852823181,mapped
y_1,10.3237513780929,mapped
y_1,19.7489430375614,mapped
y_1,7.09841461135694,mapped
y_1,49.7813428229409,mapped
y_1,15.5147816590199,mapped
y_1,12.4228812136196,mapped
y_1,32.7639763766152,mapped
y_1,11.2454548058317,mapped
y_1,14.0548168825833,mapped
y_1,32.7160756481128,mapped
y_1,11.8910635893261,mapped
y_1,12.9451503199504,mapped
y_1,37.830124312576,mapped
y_1,11.767754834279,mapped
y_1,8.34334151655196,mapped
y_1,26.4260051866337,mapped
y_1,18.7647096751702,mapped
y_1,25.2400151636691,mapped
y_1,7.97848391136869,mapped
y_1,24.5638554151333,mapped
y_1,10.7516507874425,mapped
y_1,20.8448390683015,mapped
y_1,20.1337374475957,mapped
y_1,14.9690900402881,mapped
y_1,30.3111772788234,mapped
y_1,12.2623088229058,mapped
y_1,22.8822008803319,mapped
y_1,14.0853326184837,mapped
y_1,15.6673303690371,mapped
y_1,17.4084962326225,mapped
y_1,29.6443974491164,mapped
y_1,9.41255712762801,mapped
y_1,15.8495579760455,mapped
y_1,6.28987060365085,mapped
y_1,24.9157132759169,mapped
y_1,9.81686336218617,mapped
y_1,17.2791417337771,mapped
y_1,30.7955415126537,mapped
y_1,11.4208637183797,mapped
y_1,40.0196270370484,mapped
y_1,11.3492863447768,mapped
y_1,12.3679532503403,mapped
y_1,26.2120150753621,mapped
y_1,11.8220209826168,mapped
y_1,16.9718530843687,mapped
y_1,6.05541885811083,mapped
y_1,36.5927602206713,mapped
y_1,25.6887161411441,mapped
y_1,9.12425846195815,mapped
y_1,19.2220440159368,mapped
y_1,11.8681023303766,mapped
y_1,31.769867035747,mapped
y_1,11.9356184339982,mapped
y_1,11.0136435033195,mapped
y_1,16.7066342587117,mapped
y_1,15.9945173009372,mapped
y_1,27.0154241998119,mapped
y_1,17.4475028940428,mapped
y_1,9.1592308601386,mapped
y_1,12.7789627555895,mapped
y_1,26.42513394722,mapped
y_1,12.6546297403597,mapped
y_1,4.62834977045177,mapped
y_1,38.5957829914365,mapped
y_1,14.3850147376792,mapped
y_1,24.5062243712795,mapped
y_1,13.8112825523954,mapped
y_1,10.5398490612367,mapped
y_1,13.6257973538082,mapped
y_1,23.0729844756636,mapped
y_1,14.9258314367895,mapped
y_1,27.6646661421732,mapped
y_1,22.8130547483966,mapped
y_1,7.99167879042228,mapped
y_1,20.6944520234905,mapped
y_1,11.4830976625994,mapped
y_1,16.0910637322433,mapped
y_1,14.9996521151108,mapped
y_1,24.996322000702,mapped
y_1,11.369974012613,mapped
y_1,11.595330763148,mapped
y_1,15.1965555382043,mapped
y_1,25.3657074688104,mapped
y_1,23.191183489956,mapped
y_1,10.763280163082,mapped
y_1,17.7930146797166,mapped
y_1,17.9293109020957,mapped
y_1,13.643438629639,mapped
y_1,28.3084093254691,mapped
y_1,8.64415910586924,mapped
y_1,27.2896942392875,mapped
y_1,15.3368955486101,mapped
y_1,30.2608098956612,mapped
y_1,8.92239154127438,mapped
y_1,22.9803036954116,mapped
y_1,15.8343233960486,mapped
y_1,8.92560785339175,mapped
y_1,35.0687999561592,mapped
y_1,28.9144611609009,mapped
y_1,19.8754565536505,mapped
y_1,11.4826602526605,mapped
y_1,12.4452078899521,mapped
y_1,18.4318304437304,mapped
y_1,14.0762203589706,mapped
y_1,17.6597476331381,mapped
y_1,4.98486276855326,mapped
y_1,42.7515027942552,mapped
y_1,12.5479945680597,mapped
y_1,8.88014836516004,mapped
y_1,31.2811641098105,mapped
y_1,15.3465482532105,mapped
y_1,28.2927653731586,mapped
y_1,9.37507938619104,mapped
y_1,17.0444094232258,mapped
y_1,17.9990022441164,mapped
y_1,9.45111115792907,mapped
y_1,32.4322166143027,mapped
y_1,14.4191369416562,mapped
y_1,9.65848643339853,mapped
y_1,10.9790494732511,mapped
y_1,34.0638638793993,mapped
y_1,11.553949336731,mapped
y_1,8.59392547824442,mapped
y_1,23.7114519806172,mapped
y_1,27.6202111724766,mapped
y_1,15.7423865522902,mapped
y_1,17.4221619911881,mapped
y_1,13.1023297959334,mapped
y_1,8.8294531151358,mapped
y_1,24.4008337693174,mapped
y_1,24.4365674937143,mapped
y_1,26.2459084334283,mapped
y_1,15.1556042808344,mapped
y_1,10.319205978887,mapped
y_1,27.8010160982045,mapped
y_1,13.5306966573377,mapped
y_1,11.1121441715388,mapped
y_1,36.4511572712695,mapped
y_1,20.9949998698045,mapped
y_1,7.26050761741309,mapped
y_1,16.4011216076834,mapped
y_1,23.1968765811258,mapped
y_1,8.64537047777785,mapped
y_1,12.2255514723573,mapped
y_1,18.2671575688467,mapped
y_1,19.9309066862831,mapped
y_1,8.94098189713418,mapped
y_1,36.9739653156438,mapped
y_1,20.5765027114548,mapped
y_1,8.90182582701397,mapped
y_1,25.0203463661728,mapped
y_1,18.2289289454329,mapped
y_1,11.1100657251239,mapped
y_1,27.4115985105446,mapped
y_1,13.948489096843,mapped
y_1,15.2368796593525,mapped
y_1,37.7343075241368,mapped
y_1,8.81008230942243,mapped
y_1,16.1373220502695,mapped
y_1,32.9902983836254,mapped
y_1,10.6165445802511,mapped
y_1,26.2766498460653,mapped
y_1,11.5626362627961,mapped
y_1,15.5739875105706,mapped
y_1,27.1993408110299,mapped
y_1,9.45360763075495,mapped
y_1,18.0349306696287,mapped
y_1,11.3628897928044,mapped
y_1,30.2256606964127,mapped
y_1,11.6954423853457,mapped
y_1,22.4314104131146,mapped
y_1,27.18313323146,mapped
y_1,9.6569929169886,mapped
y_1,23.6128199808428,mapped
y_1,8.41832663758872,mapped
y_1,19.2150864518502,mapped
y_1,28.2732794510166,mapped
y_1,10.9226659600644,mapped
y_1,17.8188230406953,mapped
y_1,22.1315701144823,mapped
y_1,9.31802109900435,mapped
y_1,28.1545088223171,mapped
y_1,11.4208941067214,mapped
y_1,8.89252795198414,mapped
y_1,37.7821751947465,mapped
y_1,8.89998720664491,mapped
y_1,45.8820285939027,mapped
y_1,16.3400245366623,mapped
y_1,12.4374184871135,mapped
y_1,21.9241632063395,mapped
y_1,16.3269194610137,mapped
y_1,10.1713639510324,mapped
y_1,11.3925788178987,mapped
y_1,33.9857125316317,mapped
y_1,32.8166492348098,mapped
y_1,9.90586474307325,mapped
y_1,10.7681407829721,mapped
y_1,13.6096551947364,mapped
y_1,15.3471797586918,mapped
y_1,17.632196674095,mapped
y_1,12.802216480585,mapped
y_1,16.3636588727836,mapped
y_1,17.1090903934037,mapped
y_1,17.9912940837681,mapped
y_1,18.1274080572378,mapped
y_1,13.12371294669,mapped
y_1,8.65010467391466,mapped
y_1,27.9402780070136,mapped
y_1,21.2769905948594,mapped
y_1,7.82586895853316,mapped
y_1,32.8109610867783,mapped
y_1,21.2356539745334,mapped
y_1,9.93218712292513,mapped
y_1,14.3318755925977,mapped
y_1,27.6809791075704,mapped
y_1,14.0294782525014,mapped
y_1,23.0456373927609,mapped
y_1,11.9362685547579,mapped
y_1,10.7436082549052,mapped
y_1,18.8616320444424,mapped
y_1,16.5864633153659,mapped
y_1,21.2405687298726,mapped
y_1,23.0707952918871,mapped
y_1,6.7595745429343,mapped
y_1,10.4874527195968,mapped
y_1,14.1476595841103,mapped
y_1,31.004068525908,mapped
y_1,8.24456223273821,mapped
y_1,20.9296430932798,mapped
y_1,26.6690602211806,mapped
y_1,11.0069441591229,mapped
y_1,15.8407299045096,mapped
y_1,22.4200305170811,mapped
y_1,19.3499705806841,mapped
y_1,28.8824753707982,mapped
y_1,12.1980884287892,mapped
y_1,17.7745419133655,mapped
y_1,13.415424698737,mapped
y_1,19.5464034297028,mapped
y_1,14.2227883981576,mapped
y_1,29.7527393527091,mapped
y_1,9.26261596175301,mapped
y_1,12.1356796084082,mapped
y_1,12.7137329346114,mapped
y_1,24.2088852768192,mapped
y_1,9.33751969562574,mapped
y_1,19.0251196428241,mapped
y_1,30.542003710745,mapped
y_1,13.2168902614389,mapped
y_1,26.0727330986538,mapped
y_1,14.1007584271096,mapped
y_1,10.1676237115511,mapped
y_1,13.8330352095076,mapped
y_1,31.6989665515026,mapped
y_1,26.9459613840693,mapped
y_1,13.8049672539053,mapped
y_1,11.1370910216688,mapped
y_1,31.7272324886147,mapped
y_1,21.8290634282965,mapped
y_1,7.98768438161661,mapped
y_1,17.621029849456,mapped
y_1,8.66989791988204,mapped
y_1,32.6403237635197,mapped
y_1,9.92451354963942,mapped
y_1,25.9836016916241,mapped
y_1,19.1737224081894,mapped
y_1,10.6437549732827,mapped
y_1,13.5339628789793,mapped
y_1,24.8485557910823,mapped
y_1,16.2511258771126,mapped
y_1,19.6529978862065,mapped
y_1,10.1041689113804,mapped
y_1,16.0772215191262,mapped
y_1,7.95484446094141,mapped
y_1,39.9945261808745,mapped
y_1,27.3579888098944,mapped
y_1,17.6078340335882,mapped
y_1,7.01156166401418,mapped
y_1,8.9703548053437,mapped
y_1,19.498883144266,mapped
y_1,27.7792545833737,mapped
y_1,5.93818677273952,mapped
y_1,35.4565995983479,mapped
y_1,27.2201911689849,mapped
y_1,13.5393306362269,mapped
y_1,4.18874939299136,mapped
y_1,42.2909123396761,mapped
y_1,41.3134985798938,mapped
y_1,13.4333798597262,mapped
y_1,8.13866595622073,mapped
y_1,21.4162467334629,mapped
y_1,12.5105966038365,mapped
y_1,21.1323327446051,mapped
y_1,23.7324425103605,mapped
y_1,19.4210194733388,mapped
y_1,7.1669390228936,mapped
y_1,22.5065840949238,mapped
y_1,9.2175963493537,mapped
y_1,11.5646748320937,mapped
y_1,28.8612731198886,mapped
y_1,16.5806354428773,mapped
y_1,7.05790645053887,mapped
y_1,27.0466175081319,mapped
y_1,14.6886003638721,mapped
y_1,10.262073966797,mapped
y_1,24.1874262445004,mapped
y_1,16.8152693429815,mapped
y_1,11.3927452067973,mapped
y_1,21.690950482638,mapped
y_1,14.8356103348953,mapped
y_1,10.5811117226634,mapped
y_1,14.9378338506721,mapped
y_1,12.8384784608365,mapped
y_1,21.2748546405402,mapped
y_1,15.3886688657791,mapped
y_1,11.396085020928,mapped
y_1,23.4025333927278,mapped
y_1,17.0727185111504,mapped
y_1,30.828984193498,mapped
y_1,11.265291312803,mapped
y_1,10.5077577050097,mapped
y_1,31.0560071029553,mapped
y_1,13.4067545067497,mapped
y_1,22.6315116826797,mapped
y_1,7.67079411858988,mapped
y_1,22.615005212075,mapped
y_1,17.8364436737855,mapped
y_1,35.7934946138259,mapped
y_1,10.7619785459863,mapped
y_1,12.2344441642519,mapped
y_1,26.3111635687128,mapped
y_1,13.8326002276715,mapped
y_1,12.7358284232516,mapped
y_1,14.1628978279053,mapped
y_1,18.3596803138311,mapped
y_1,9.8726219317903,mapped
y_1,34.2408019430668,mapped
y_1,15.3655245267191,mapped
y_1,23.5458930989024,mapped
y_1,24.5995305549795,mapped
y_1,8.44493257712454,mapped
y_1,21.748139410037,mapped
y_1,24.3975347405123,mapped
y_1,7.54316309936041,mapped
y_1,8.49999356219928,mapped
y_1,25.7746037585586,mapped
y_1,26.4891822003572,mapped
y_1,16.6569963780964,mapped
y_1,32.995029733894,mapped
y_1,8.75518669386394,mapped
y_1,27.1139177268013,mapped
y_1,19.4793567801539,mapped
