species,concentration,type
y_1,93.5317549593503,actual
y_1,44.6777896304364,actual
y_1,53.905443067265,actual
y_1,53.0785660996675,actual
y_1,109.258698312418,actual
y_1,99.2057216133815,actual
y_1,24.4955169736129,actual
y_1,124.559762286462,actual
y_1,80.137619754115,actual
y_1,43.5185608512443,actual
y_1,65.5145290598409,actual
y_1,29.3734450910854,actual
y_1,114.886622134489,actual
y_1,77.5043792693559,actual
y_1,86.9973283316686,actual
y_1,100.986444724899,actual
y_1,28.1299356741834,actual
y_1,101.616675606209,actual
y_1,78.192883977095,actual
y_1,36.5937904068685,actual
y_1,112.200771510907,actual
y_1,40.4989279632306,actual
y_1,75.5206011829637,actual
y_1,137.461209720885,actual
y_1,57.7696134007258,actual
y_1,33.9007313067854,actual
y_1,93.8249178248013,actual
y_1,72.8802783136041,actual
y_1,45.3356344938286,actual
y_1,43.1716352204531,actual
y_1,116.868714135846,actual
y_1,76.2601763300059,actual
y_1,111.89211015237,actual
y_1,55.8164952398405,actual
y_1,44.0023651482218,actual
y_1,37.2484183818852,actual
y_1,43.9783079989423,actual
y_1,116.745651243455,actual
y_1,65.8921484703444,actual
y_1,100.056793588069,actual
y_1,39.8399813325356,actual
y_1,109.422094691253,actual
y_1,53.019205790967,actual
y_1,45.6428487504891,actual
y_1,106.207371313626,actual
y_1,51.854728769723,actual
y_1,34.5599805911201,actual
y_1,66.3687579659948,actual
y_1,36.3689954945575,actual
y_1,76.8565458472446,actual
y_1,69.7485201489975,actual
y_1,38.2155939703358,actual
y_1,95.4859486735209,actual
y_1,44.8130347279145,actual
y_1,62.0570734114886,actual
y_1,67.6293202043392,actual
y_1,54.0618663596175,actual
y_1,46.3219669647601,actual
y_1,136.612449713393,actual
y_1,73.6587848364175,actual
y_1,65.2329947548948,actual
y_1,64.4637030805327,actual
y_1,76.72558902161,actual
y_1,37.5348594377383,actual
y_1,87.059858540337,actual
y_1,93.4109030500145,actual
y_1,26.7416301672598,actual
y_1,88.6927094386099,actual
y_1,54.9647863620504,actual
y_1,44.3665336717904,actual
y_1,84.1019565176201,actual
y_1,53.482493997105,actual
y_1,52.6878637525445,actual
y_1,78.5049730779864,actual
y_1,69.8270287075466,actual
y_1,124.649722611926,actual
y_1,36.2438684405929,actual
y_1,110.253380321457,actual
y_1,83.1461262435193,actual
y_1,30.419735262161,actual
y_1,28.8200742381714,actual
y_1,184.048069660394,actual
y_1,67.151734726049,actual
y_1,58.7584971121249,actual
y_1,47.1062937515191,actual
y_1,95.5330731903519,actual
y_1,70.1451176191291,actual
y_1,51.3023277218213,actual
y_1,65.6344035182945,actual
y_1,84.4389921935579,actual
y_1,125.175803289498,actual
y_1,36.6458331802945,actual
y_1,25.0067509835388,actual
y_1,119.059924672556,actual
y_1,79.9840749501023,actual
y_1,43.6218286045487,actual
y_1,79.5905067840504,actual
y_1,111.563854595334,actual
y_1,47.2383465079591,actual
y_1,93.6472165228028,actual
y_1,54.0942391382227,actual
y_1,64.8209351109017,actual
y_1,55.5449144703479,actual
y_1,60.0328678544875,actual
y_1,60.4428805003661,actual
y_1,35.0078671178161,actual
y_1,126.057324758401,actual
y_1,33.7418867086507,actual
y_1,83.4054894400043,actual
y_1,95.2797366385466,actual
y_1,91.9636798620994,actual
y_1,45.0700214671538,actual
y_1,72.4394750299411,actual
y_1,31.7666804705853,actual
y_1,127.470901868138,actual
y_1,54.3553837002483,actual
y_1,39.7126004107773,actual
y_1,126.045857871753,actual
y_1,55.8678593124872,actual
y_1,143.369439216133,actual
y_1,60.4811957470411,actual
y_1,47.2471224924893,actual
y_1,41.6815165250052,actual
y_1,122.44418792671,actual
y_1,53.1613113466151,actual
y_1,29.8920716260554,actual
y_1,76.9618775006281,actual
y_1,121.240194793863,actual
y_1,95.5194918939574,actual
y_1,116.043993748742,actual
y_1,33.569905947691,actual
y_1,51.9786347519623,actual
y_1,134.925163798728,actual
y_1,48.4932201309293,actual
y_1,78.6501232872356,actual
y_1,22.928624087315,actual
y_1,128.013851085135,actual
y_1,110.679077054088,actual
y_1,68.7223946462881,actual
y_1,38.0055883399768,actual
y_1,108.726304657755,actual
y_1,56.9961589846237,actual
y_1,39.9271434583454,actual
y_1,32.0577399337431,actual
y_1,114.334287056239,actual
y_1,76.6327475902988,actual
y_1,32.2102448968398,actual
y_1,100.35583697761,actual
y_1,87.1016351686468,actual
